,movie_id,title,runtime,certificate,imdb_rating,year,votes,summary,user_review,critic_review,language,country,budget,gross,opening_week,oscar_win,oscar_nom,other_win,other_nom,meta_score,Crime,Drama,Thriller,Comedy,War,Action,Adventure,Sci-Fi,Western,Biography,Horror,Fantasy,Romance,Mystery,Family,History,Music,Animation,Sport,Musical,Film-Noir,Documentary,News,Short
0,tt7286456,Joker,122.0,R,8.5,2019,804730,"In Gotham City, mentally troubled comedian Arthur Fleck is disregarded and mistreated by society. He then embarks on a downward spiral of revolution and bloody crime. This path brings him face-to-face with his alter-ego: the Joker.",10188,682,English,"USA, Canada",55000000,335451311,96202337,2,0,92,199,59.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tt6751668,Parasite,132.0,R,8.6,2019,423230,Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,2507,515,Korean,South Korea,11400000,53369749,393216,4,0,262,227,96.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,tt8579674,1917,119.0,R,8.3,2019,324071,"April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",2674,461,English,"USA, UK, India, Spain, Canada",95000000,159227644,576216,3,0,110,161,78.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,tt4154796,Avengers: Endgame,181.0,PG-13,8.4,2019,726032,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",8764,550,English,USA,356000000,858373000,357115007,0,1,65,103,78.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,tt0068646,The Godfather,175.0,R,9.2,1972,1551490,The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.,3824,249,English,USA,6000000,134966411,302393,3,0,26,30,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,tt0111161,The Shawshank Redemption,142.0,R,9.3,1994,2248562,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",7890,161,English,USA,25000000,28699976,727327,0,7,21,35,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,tt0088763,Back to the Future,116.0,PG,8.5,1985,1007761,"Marty McFly, a 17-year-old high school student, is accidentally sent thirty years into the past in a time-traveling DeLorean invented by his close friend, the eccentric scientist Doc Brown.",1147,240,English,USA,19000000,211159762,11152500,1,0,19,25,87.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tt1375666,Inception,148.0,PG-13,8.8,2010,1971344,A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O.,3769,454,English,"USA, UK",160000000,292576195,62785337,4,0,152,217,74.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,tt0468569,The Dark Knight,152.0,PG-13,9.0,2008,2216633,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",6782,422,English,"USA, UK",185000000,535234033,158411483,2,0,153,159,84.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,tt0816692,Interstellar,169.0,PG-13,8.6,2014,1422218,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,3940,617,English,"USA, UK, Canada",165000000,188020017,47510360,1,0,43,147,74.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,tt0120737,The Lord of the Rings: The Fellowship of the Ring,178.0,PG-13,8.8,2001,1601964,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,5343,336,English,"New Zealand, USA",93000000,315544750,47211490,4,0,114,124,92.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,tt0110912,Pulp Fiction,154.0,R,8.9,1994,1760598,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",2979,285,English,USA,8000000,107928762,9311882,1,0,69,74,94.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,tt0361748,Inglourious Basterds,153.0,R,8.3,2009,1213755,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",1838,525,English,"Germany, USA",70000000,120540719,38054676,1,0,132,171,69.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,tt1392190,Mad Max: Fury Road,120.0,R,8.1,2015,843859,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.",1978,824,English,"Australia, USA, South Africa",150000000,154058340,45428128,6,0,236,228,90.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,tt1853728,Django Unchained,165.0,R,8.4,2012,1300919,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",1509,836,English,USA,100000000,162805434,30122888,2,0,57,155,81.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,tt0133093,The Matrix,136.0,R,8.7,1999,1613016,A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.,4249,341,English,USA,63000000,171479930,27788331,4,0,37,50,73.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,tt1950186,Ford v Ferrari,152.0,PG-13,8.1,2019,221486,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,1224,331,English,USA,97600000,117624357,31474958,2,0,21,73,81.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,tt0120815,Saving Private Ryan,169.0,R,8.6,1998,1189149,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",2576,265,English,USA,70000000,217049603,30576104,5,0,74,74,91.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,tt4154756,Avengers: Infinity War,149.0,PG-13,8.5,2018,779058,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,4232,607,English,USA,321000000,678815482,257698183,0,1,46,73,68.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,tt0107290,Jurassic Park,127.0,PG-13,8.1,1993,832764,A pragmatic paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,1119,356,English,USA,63000000,402828120,47026828,3,0,39,27,68.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,tt0993846,The Wolf of Wall Street,180.0,R,8.2,2013,1120426,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",1410,641,English,USA,100000000,116900694,18361578,0,5,38,172,75.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,tt0081505,The Shining,146.0,R,8.4,1980,855929,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",1783,353,English,"UK, USA",19000000,45332952,622337,0,0,4,8,66.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,tt0120689,The Green Mile,189.0,R,8.6,1999,1096365,"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.",1710,203,English,USA,60000000,136801374,18017152,0,4,15,33,61.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,tt0071562,The Godfather: Part II,202.0,R,9.0,1974,1084452,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",994,176,English,USA,13000000,47834595,171417,6,0,11,20,90.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,tt0109830,Forrest Gump,142.0,PG-13,8.8,1994,1733648,"The presidencies of Kennedy and Johnson, the events of Vietnam, Watergate and other historical events unfold through the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.",2315,167,English,USA,55000000,330455270,24450602,6,0,44,74,82.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,tt0137523,Fight Club,139.0,R,8.8,1999,1787938,"An insomniac office worker and a devil-may-care soapmaker form an underground fight club that evolves into something much, much more.",3688,371,English,"USA, Germany",63000000,37030102,11035485,0,1,10,37,66.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,tt0482571,The Prestige,130.0,PG-13,8.5,2006,1139153,"After a tragic accident, two stage magicians engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.",1375,372,English,"UK, USA",40000000,53089891,14801808,0,2,6,38,66.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,tt2015381,Guardians of the Galaxy,121.0,PG-13,8.0,2014,1014463,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,1383,717,English,USA,170000000,333176600,94320883,0,2,52,100,76.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,tt0114369,Se7en,127.0,R,8.6,1995,1384125,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",1438,226,English,USA,33000000,100125643,13949807,0,1,29,40,65.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,tt0093779,The Princess Bride,98.0,PG,8.1,1987,380387,"While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.",840,214,English,USA,16000000,30857814,206243,0,1,7,8,77.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30,tt1345836,The Dark Knight Rises,164.0,PG-13,8.4,2012,1465417,"Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane.",2969,843,English,"UK, USA",250000000,448139099,160887295,0,0,38,101,78.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,tt1201607,Harry Potter and the Deathly Hallows: Part 2,130.0,PG-13,8.1,2011,734659,"Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.",949,484,English,"UK, USA",125000000,381409310,169189427,0,3,45,91,85.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,tt0102926,The Silence of the Lambs,118.0,R,8.6,1991,1217479,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",1269,219,English,USA,19000000,130742922,13766814,5,0,63,51,85.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,tt0172495,Gladiator,155.0,R,8.5,2000,1292714,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,2619,208,English,"USA, UK, Malta, Morocco",103000000,187705427,34819017,5,0,54,104,67.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,tt0082971,Raiders of the Lost Ark,115.0,PG,8.4,1981,856404,"In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before Adolf Hitler's Nazis can obtain its awesome powers.",921,256,English,USA,18000000,248159971,8305823,4,0,31,24,85.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,tt0099685,Goodfellas,146.0,R,8.7,1990,978217,"The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.",1279,144,English,USA,25000000,46836214,6368901,1,0,43,38,90.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,tt1856101,Blade Runner 2049,164.0,R,8.0,2017,432106,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",2325,636,English,"USA, UK, Hungary, Canada, Spain",150000000,92054159,32753122,2,0,97,159,81.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,tt0108052,Schindler's List,195.0,R,8.9,1993,1168501,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",1793,228,Latin,USA,22000000,96898818,656636,7,0,83,49,94.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,tt2267998,Gone Girl,149.0,R,8.1,2014,821410,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",1439,620,English,USA,61000000,167767189,37513109,0,1,64,183,79.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,tt1392214,Prisoners,153.0,R,8.1,2013,571861,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.",888,491,English,USA,46000000,61002302,20817053,0,1,10,37,70.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,tt0078788,Apocalypse Now,147.0,R,8.4,1979,583451,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,1175,321,English,USA,31500000,83471511,118558,2,0,18,32,94.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,tt0407887,The Departed,151.0,R,8.5,2006,1146047,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,2303,288,English,USA,90000000,132384315,26887467,4,0,94,139,85.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,tt0078748,Alien,117.0,R,8.4,1979,759099,"After a space merchant vessel receives an unknown transmission as a distress call, one of the crew is attacked by a mysterious life form and they soon realize that its life cycle has merely begun.",1416,460,English,"UK, USA",11000000,81765459,3527881,1,0,16,21,89.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,143.0,PG-13,8.0,2003,995227,"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead.",2181,291,English,USA,140000000,305413918,46630690,0,5,38,99,63.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,tt0076759,Star Wars: Episode IV - A New Hope,121.0,PG,8.6,1977,1193406,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader.",1821,187,English,USA,11000000,460998507,1554475,6,0,52,28,90.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,tt1130884,Shutter Island,138.0,R,8.1,2010,1081355,"In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.",1251,520,English,USA,80000000,128012934,41062440,0,0,11,65,63.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,tt1431045,Deadpool,108.0,R,8.0,2016,873599,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",1436,662,English,USA,58000000,363070709,132434639,0,0,28,75,65.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,tt2278388,The Grand Budapest Hotel,99.0,R,8.1,2014,678866,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",859,571,English,"Germany, USA",25000000,59301324,811166,4,0,130,225,88.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,tt8613070,Portrait of a Lady on Fire,122.0,R,8.1,2019,40274,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",266,242,French,France,10000000,3759854,67344,0,0,43,125,95.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,tt0075314,Taxi Driver,114.0,R,8.3,1976,693156,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.",1151,288,English,USA,1300000,28262574,116458,0,4,21,15,94.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,tt10886166,365 Days,114.0,Unrated,3.8,2020,4454,"Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him.",161,6,English,Poland,10000000,6880917,0,0,0,0,0,51.87179487179487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,tt6199572,Capone,103.0,R,4.8,2020,8120,"The 47-year old Al Capone, after 10 years in prison, starts suffering from dementia and comes to be haunted by his violent past.",256,75,English,"Canada, USA",10000000,6880917,0,0,0,0,0,46.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,tt10303324,Survive the Night,90.0,R,4.7,2020,2567,"A disgraced doctor and his family are held hostage at their home by criminals on the run, when a robbery-gone-awry requires them to seek immediate medical attention.",155,13,English,USA,10000000,6880917,0,0,0,0,0,26.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,tt0938283,The Last Airbender,103.0,PG,4.1,2010,145133,"Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.",1530,290,English,USA,150000000,131772187,40325019,0,0,8,12,20.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,tt0983946,Fantasy Island,109.0,PG-13,4.8,2020,21378,"When the owner and operator of a luxurious island invites a collection of guests to live out their most elaborate fantasies in relative seclusion, chaos quickly descends.",536,142,English,USA,7000000,26441782,12310420,0,0,0,0,22.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
55,tt5697572,Cats,110.0,PG,2.7,2019,33697,A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,1718,219,English,"UK, USA",95000000,27166770,6619870,0,0,11,5,32.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,tt5033998,Charlie's Angels,118.0,PG-13,4.7,2019,41890,"When a young systems engineer blows the whistle on a dangerous technology, Charlie's Angels are called into action, putting their lives on the line to protect us all.",1049,171,English,USA,48000000,17803077,8351109,0,0,1,6,52.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,tt2322441,Fifty Shades of Grey,125.0,R,4.1,2015,290817,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.",1536,401,English,USA,40000000,166167230,85171450,0,1,9,26,46.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,tt1552211,The Last Days of American Crime,148.0,TV-MA,3.8,2020,2642,"In the not-too-distant future, as a final response to terrorism and crime, the U.S. government plans to broadcast a signal making it impossible for anyone to knowingly commit unlawful acts.",163,34,English,USA,10000000,6880917,0,0,0,0,0,21.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,tt4575328,2036 Origin Unknown,94.0,TV-14,4.4,2018,6972,"After a failed mission to Mars, A.I./ARTI is now used for the 2036 mission with a few human supervisors. A monolith of unknown origin is found there. It will have a big effect on Earth.",301,20,English,UK,10000000,6880917,0,0,0,0,0,51.87179487179487,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,tt3605418,Knock Knock,99.0,R,4.9,2015,75315,"A devoted father helps two stranded young women who knock on his door, but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse.",701,210,English,"USA, Chile, Israel",2500000,36336,18623,0,0,0,0,53.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,tt0114436,Showgirls,128.0,NC-17,4.9,1995,60004,"Nomi, a young drifter, arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become the top of the Vegas showgirls.",484,171,English,"France, USA",45000000,20350754,8112627,0,0,10,10,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,tt8170298,John Henry,91.0,R,3.4,2020,1343,"When two immigrant kids on the run from his former South Los Angeles gang leader stumble into his life, John is forced to reconcile with his past in order to try and give them a future.",121,14,English,USA,10000000,6880917,0,0,0,0,0,27.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,tt7456312,The Last Thing He Wanted,115.0,R,4.2,2020,10454,A veteran D.C. journalist loses the thread of her own narrative when a guilt-propelled errand for her father thrusts her from byline to unwitting subject in the very story she's trying to break. Adapted from Joan Didion's namesake novel.,348,49,English,USA,10000000,6880917,0,0,0,0,0,35.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64,tt4477536,Fifty Shades Freed,105.0,R,4.5,2018,51670,"Anastasia and Christian get married, but Jack Hyde continues to threaten their relationship.",256,178,English,USA,55000000,100407760,38560195,0,0,5,10,31.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65,tt4558376,Downhill,86.0,R,4.8,2020,4599,"Barely escaping an avalanche during a family ski vacation in the Alps, a married couple is thrown into disarray as they are forced to reevaluate their lives and how they feel about each other.",183,114,English,USA,10000000,8287061,4622018,0,0,0,0,49.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,tt7510346,The Turning,94.0,PG-13,3.8,2020,6447,"A young governess is hired by a man who has become responsible for his young nephew and niece after their parents' deaths. A modern take on Henry James' novella ""The Turn of the Screw.""",324,95,English,"UK, Ireland, Canada, USA, India",14000000,15472775,6950045,0,0,0,0,35.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
67,tt0084316,Megaforce,99.0,PG,3.8,1982,3197,Story about a rapid deployment defense unit that is called into action whenever freedom is threatened.,63,80,English,"Hong Kong, USA",20000000,5675599,2350021,0,0,0,3,51.87179487179487,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,tt1502712,Fantastic Four,100.0,PG-13,4.3,2015,146913,Four young outsiders teleport to an alternate and dangerous universe which alters their physical form in shocking ways. The four must learn to harness their new abilities and work together to save Earth from a former friend turned enemy.,831,418,English,"USA, Germany, UK",120000000,56117548,25685737,0,0,8,4,27.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,tt9173418,Brahms: The Boy II,86.0,PG-13,4.6,2020,6665,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",175,92,English,"USA, China, Canada, Australia",10000000,12611536,5823006,0,0,0,0,29.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70,tt0118688,Batman & Robin,125.0,PG-13,3.7,1997,228130,Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.,1127,215,English,"USA, UK",125000000,107353792,42872605,0,0,10,22,28.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,tt7329656,47 Meters Down: Uncaged,90.0,PG-13,5.0,2019,16430,Four teen girls diving in a ruined underwater city quickly learn they've entered the territory of the deadliest shark species in the claustrophobic labyrinth of submerged caves.,368,131,English,"UK, USA",12000000,22260900,8427265,0,0,0,0,43.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72,tt3612126,The Grudge,94.0,R,4.2,2020,14932,A house is cursed by a vengeful ghost that dooms those who enter it with a violent death.,478,173,English,"USA, Canada",10000000,21221803,11404113,0,1,0,0,41.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73,tt6105774,The Reliant,140.0,PG-13,3.5,2019,1254,"Economic collapse causes widespread rioting and social unrest, leaving a lovesick 19-year-old girl struggling to care for her siblings in a stretch of woods bordered by lawless anarchy, ...                See full summary »",133,9,English,USA,10000000,408747,0,0,0,1,1,51.87179487179487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,tt7545266,Like a Boss,83.0,R,4.4,2020,6299,Two friends with very different ideals start a beauty company together. One is more practical while the other wants to earn her fortune and live a lavish lifestyle.,135,92,English,USA,29000000,22169514,10011272,0,0,0,0,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,tt5884234,First Kill,97.0,R,5.0,2017,9527,A Wall Street broker is forced to evade a police chief investigating a bank robbery as he attempts to recover the stolen money in exchange for his son's life.,118,53,English,"UK, Canada, USA",10000000,6880917,0,0,0,0,0,39.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,tt0368226,The Room,99.0,R,3.7,2003,78802,"Johnny is a successful bank executive who lives quietly in a San Francisco townhouse with his future wife, Lisa. One day, putting aside any scruple, she seduces Johnny's best friend, Mark. From there, nothing will be the same again.",624,113,English,USA,6000000,549602,0,0,0,1,0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,tt4465564,Fifty Shades Darker,118.0,R,4.6,2017,88047,"While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her.",304,244,English,"USA, China, Japan",55000000,114581250,46607250,0,0,3,12,33.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
